Antibody,VH Positive Charge,VH Negative Charge,VH HM,VH pI,VH Charged,VH Polar,VH Hydrophobic,VH Aromatic,VH Amphipathic,VH Atoms,VH Bond A,VH Bond D,VL Positive Charge,VL Negative Charge,VL HM,VL pI,VL Charged,VL Polar,VL Hydrophobic,VL Aromatic,VL Amphipathic,VL Atoms,VL Bond A,VL Bond D,CDR Positive Charge,CDR Negative Charge,CDR HM,CDR pI,CDR Charged,CDR Polar,CDR Hydrophobic,CDR Aromatic,CDR Amphipathic,CDR Atoms,CDR Bond A,CDR Bond D
ipilimumab,0.1016949152542373,0.06779661016949153,-0.5389830508474575,6.0864406779661,0.1694915254237288,0.3050847457627119,0.4322033898305085,0.1440677966101695,0.11864406779661017,3.8559322033898304,0.3220338983050847,0.2966101694915254,0.08333333333333333,0.07407407407407407,-0.5361111111111109,6.054629629629631,0.1574074074074074,0.3148148148148148,0.4537037037037037,0.12037037037037036,0.07407407407407407,3.6481481481481484,0.35185185185185186,0.3055555555555556,0.09090909090909091,0.045454545454545456,-0.5015151515151516,6.060606060606059,0.13636363636363635,0.3333333333333333,0.4090909090909091,0.21212121212121213,0.15151515151515152,3.8484848484848486,0.3939393939393939,0.3939393939393939
lampalizumab,0.0782608695652174,0.09565217391304348,-0.4565217391304347,5.913043478260868,0.17391304347826086,0.30434782608695654,0.4260869565217391,0.13043478260869565,0.11304347826086956,3.7217391304347824,0.34782608695652173,0.30434782608695654,0.07476635514018691,0.102803738317757,-0.585046728971962,5.889719626168224,0.17757009345794392,0.35514018691588783,0.4205607476635514,0.07476635514018691,0.056074766355140186,3.514018691588785,0.3925233644859813,0.3364485981308411,0.04838709677419355,0.16129032258064516,-0.8193548387096772,5.580645161290323,0.20967741935483872,0.3387096774193548,0.3548387096774194,0.12903225806451613,0.12903225806451613,3.8225806451612905,0.45161290322580644,0.3064516129032258
lebrikizumab,0.07627118644067797,0.06779661016949153,-0.35932203389830497,5.998305084745763,0.1440677966101695,0.3135593220338983,0.4491525423728814,0.1016949152542373,0.1271186440677966,3.6610169491525424,0.3389830508474576,0.3220338983050847,0.09009009009009009,0.10810810810810811,-0.6765765765765759,5.907207207207207,0.1981981981981982,0.3333333333333333,0.42342342342342343,0.09009009009009009,0.07207207207207207,3.6396396396396398,0.35135135135135137,0.2972972972972973,0.08695652173913043,0.10144927536231885,-0.6985507246376812,5.852173913043475,0.18840579710144928,0.3188405797101449,0.4057971014492754,0.13043478260869565,0.14492753623188406,3.7246376811594204,0.36231884057971014,0.3188405797101449
lintuzumab,0.10344827586206896,0.07758620689655173,-0.6249999999999999,6.05258620689655,0.1810344827586207,0.3103448275862069,0.4051724137931034,0.12931034482758622,0.13793103448275862,3.75,0.35344827586206895,0.3448275862068966,0.08108108108108109,0.08108108108108109,-0.5927927927927924,5.954054054054056,0.16216216216216217,0.36036036036036034,0.42342342342342343,0.10810810810810811,0.07207207207207207,3.6036036036036037,0.35135135135135137,0.32432432432432434,0.1044776119402985,0.07462686567164178,-0.8925373134328359,6.019402985074624,0.1791044776119403,0.3283582089552239,0.373134328358209,0.1791044776119403,0.1791044776119403,4.014925373134329,0.3582089552238806,0.34328358208955223
lumiliximab,0.07627118644067797,0.0847457627118644,-0.4957627118644068,5.961016949152542,0.16101694915254236,0.3135593220338983,0.4491525423728814,0.11864406779661017,0.09322033898305085,3.635593220338983,0.3305084745762712,0.2627118644067797,0.09345794392523364,0.06542056074766354,-0.6308411214953265,6.084112149532712,0.1588785046728972,0.35514018691588783,0.411214953271028,0.11214953271028037,0.08411214953271028,3.7383177570093458,0.37383177570093457,0.35514018691588783,0.09230769230769231,0.07692307692307693,-0.8446153846153845,6.033846153846151,0.16923076923076924,0.36923076923076925,0.35384615384615387,0.15384615384615385,0.12307692307692308,3.923076923076923,0.4461538461538462,0.38461538461538464
matuzumab,0.11570247933884298,0.09917355371900827,-0.7512396694214876,6.009090909090906,0.21487603305785125,0.3305785123966942,0.36363636363636365,0.14049586776859505,0.1322314049586777,3.9173553719008263,0.38016528925619836,0.35537190082644626,0.07547169811320754,0.0660377358490566,-0.492452830188679,5.94622641509434,0.14150943396226415,0.39622641509433965,0.3867924528301887,0.12264150943396226,0.10377358490566038,3.669811320754717,0.41509433962264153,0.4056603773584906,0.11940298507462686,0.1044776119402985,-0.9597014925373132,5.8835820895522355,0.22388059701492538,0.417910447761194,0.2537313432835821,0.22388059701492538,0.1791044776119403,4.402985074626866,0.4925373134328358,0.4626865671641791
mavrilimumab,0.08333333333333333,0.10833333333333334,-0.40333333333333304,5.913333333333333,0.19166666666666668,0.2916666666666667,0.4583333333333333,0.09166666666666666,0.1,3.625,0.35,0.2916666666666667,0.07207207207207207,0.06306306306306306,-0.36126126126126107,6.0027027027027025,0.13513513513513514,0.32432432432432434,0.4954954954954955,0.07207207207207207,0.05405405405405406,3.189189189189189,0.32432432432432434,0.3063063063063063,0.06944444444444445,0.09722222222222222,-0.28333333333333344,5.854166666666665,0.16666666666666666,0.3055555555555556,0.5138888888888888,0.08333333333333333,0.041666666666666664,3.3333333333333335,0.3333333333333333,0.2777777777777778
mepolizumab,0.09243697478991597,0.06722689075630252,-0.4999999999999999,6.099159663865544,0.15966386554621848,0.33613445378151263,0.4369747899159664,0.08403361344537816,0.10084033613445378,3.6638655462184873,0.36134453781512604,0.3277310924369748,0.08849557522123894,0.07964601769911504,-0.5495575221238933,5.975221238938054,0.168141592920354,0.34513274336283184,0.4424778761061947,0.09734513274336283,0.061946902654867256,3.5929203539823007,0.3274336283185841,0.30973451327433627,0.09722222222222222,0.05555555555555555,-0.6083333333333335,6.0319444444444414,0.1527777777777778,0.4027777777777778,0.4027777777777778,0.1111111111111111,0.08333333333333333,3.6527777777777777,0.375,0.375
mogamulizumab,0.09243697478991597,0.07563025210084033,-0.4957983193277311,6.026050420168065,0.16806722689075632,0.3025210084033613,0.44537815126050423,0.13445378151260504,0.1092436974789916,3.73109243697479,0.33613445378151263,0.29411764705882354,0.09821428571428571,0.08928571428571429,-0.4999999999999997,6.031250000000001,0.1875,0.29464285714285715,0.4642857142857143,0.10714285714285714,0.07142857142857142,3.767857142857143,0.32142857142857145,0.2857142857142857,0.11267605633802817,0.056338028169014086,-0.5718309859154929,6.080281690140843,0.16901408450704225,0.352112676056338,0.4084507042253521,0.18309859154929578,0.11267605633802817,3.9295774647887325,0.38028169014084506,0.38028169014084506
motavizumab,0.10833333333333334,0.09166666666666666,-0.5275000000000001,6.034999999999998,0.2,0.30833333333333335,0.425,0.11666666666666667,0.1,3.8916666666666666,0.3333333333333333,0.31666666666666665,0.09433962264150944,0.0660377358490566,-0.4603773584905654,6.044339622641509,0.16037735849056603,0.33962264150943394,0.44339622641509435,0.12264150943396226,0.08490566037735849,3.547169811320755,0.37735849056603776,0.37735849056603776,0.12121212121212122,0.10606060606060606,-0.48939393939393916,5.9439393939393925,0.22727272727272727,0.2727272727272727,0.4393939393939394,0.18181818181818182,0.13636363636363635,3.9545454545454546,0.36363636363636365,0.3484848484848485
muromonab,0.11764705882352941,0.07563025210084033,-0.8117647058823523,6.074789915966386,0.19327731092436976,0.36134453781512604,0.33613445378151263,0.14285714285714285,0.15126050420168066,3.966386554621849,0.3949579831932773,0.3949579831932773,0.08490566037735849,0.05660377358490566,-0.5122641509433958,6.018867924528302,0.14150943396226415,0.3867924528301887,0.39622641509433965,0.11320754716981132,0.12264150943396226,3.547169811320755,0.39622641509433965,0.4056603773584906,0.12307692307692308,0.07692307692307693,-1.0399999999999996,6.003076923076919,0.2,0.4153846153846154,0.24615384615384617,0.2153846153846154,0.2,4.4,0.47692307692307695,0.47692307692307695
natalizumab,0.11382113821138211,0.08943089430894309,-0.6504065040650403,6.081300813008132,0.2032520325203252,0.2682926829268293,0.42276422764227645,0.13008130081300814,0.13821138211382114,3.8048780487804876,0.34146341463414637,0.3170731707317073,0.09433962264150944,0.07547169811320754,-0.6603773584905651,6.024528301886794,0.16981132075471697,0.3584905660377358,0.39622641509433965,0.11320754716981132,0.10377358490566038,3.830188679245283,0.36792452830188677,0.3490566037735849,0.11594202898550725,0.10144927536231885,-0.8086956521739126,5.985507246376807,0.21739130434782608,0.2463768115942029,0.37681159420289856,0.2028985507246377,0.2028985507246377,4.318840579710145,0.36231884057971014,0.34782608695652173
necitumumab,0.06611570247933884,0.05785123966942149,-0.33140495867768593,5.9735537190082635,0.12396694214876033,0.34710743801652894,0.4214876033057851,0.1322314049586777,0.11570247933884298,3.652892561983471,0.38016528925619836,0.36363636363636365,0.08411214953271028,0.07476635514018691,-0.4990654205607472,6.026168224299066,0.1588785046728972,0.32710280373831774,0.45794392523364486,0.102803738317757,0.07476635514018691,3.5233644859813085,0.3644859813084112,0.32710280373831774,0.07352941176470588,0.058823529411764705,-0.5249999999999998,5.961764705882351,0.1323529411764706,0.36764705882352944,0.36764705882352944,0.17647058823529413,0.14705882352941177,3.6911764705882355,0.4852941176470588,0.45588235294117646
nimotuzumab,0.08943089430894309,0.08943089430894309,-0.6130081300813005,5.9707317073170705,0.17886178861788618,0.34146341463414637,0.3983739837398374,0.14634146341463414,0.08943089430894309,3.796747967479675,0.36585365853658536,0.3252032520325203,0.08928571428571429,0.05357142857142857,-0.5767857142857137,6.027678571428573,0.14285714285714285,0.4107142857142857,0.39285714285714285,0.125,0.08035714285714286,3.794642857142857,0.36607142857142855,0.36607142857142855,0.12,0.06666666666666667,-0.8146666666666669,6.053333333333331,0.18666666666666668,0.38666666666666666,0.3466666666666667,0.21333333333333335,0.10666666666666667,4.28,0.36,0.36
nivolumab,0.11504424778761062,0.08849557522123894,-0.6610619469026547,6.080530973451326,0.20353982300884957,0.2920353982300885,0.4247787610619469,0.11504424778761062,0.10619469026548672,3.7964601769911503,0.30973451327433627,0.2743362831858407,0.08411214953271028,0.07476635514018691,-0.6336448598130837,6.048598130841122,0.1588785046728972,0.34579439252336447,0.42990654205607476,0.102803738317757,0.06542056074766354,3.6542056074766354,0.35514018691588783,0.308411214953271,0.11666666666666667,0.08333333333333333,-1.0266666666666666,6.056666666666664,0.2,0.38333333333333336,0.31666666666666665,0.13333333333333333,0.13333333333333333,3.8333333333333335,0.4166666666666667,0.38333333333333336
obinutuzumab,0.10084033613445378,0.08403361344537816,-0.5117647058823529,6.047058823529412,0.18487394957983194,0.2773109243697479,0.42857142857142855,0.14285714285714285,0.12605042016806722,3.7899159663865545,0.33613445378151263,0.31092436974789917,0.08035714285714286,0.08035714285714286,-0.36517857142857146,5.974107142857144,0.16071428571428573,0.30357142857142855,0.4732142857142857,0.09821428571428571,0.08928571428571429,3.6517857142857144,0.3392857142857143,0.3125,0.09859154929577464,0.07042253521126761,-0.48873239436619703,6.012676056338025,0.16901408450704225,0.28169014084507044,0.4225352112676056,0.19718309859154928,0.15492957746478872,4.169014084507042,0.3380281690140845,0.323943661971831
ocrelizumab,0.09016393442622951,0.06557377049180328,-0.42213114754098363,6.031147540983607,0.1557377049180328,0.29508196721311475,0.4344262295081967,0.1557377049180328,0.13934426229508196,3.8524590163934427,0.32786885245901637,0.3114754098360656,0.08490566037735849,0.05660377358490566,-0.5566037735849051,6.040566037735848,0.14150943396226415,0.37735849056603776,0.42452830188679247,0.11320754716981132,0.08490566037735849,3.6226415094339623,0.3584905660377358,0.3584905660377358,0.08823529411764706,0.029411764705882353,-0.5514705882352942,6.0338235294117615,0.11764705882352941,0.38235294117647056,0.36764705882352944,0.22058823529411764,0.19117647058823528,4.147058823529412,0.38235294117647056,0.4117647058823529
ofatumumab,0.09836065573770492,0.08196721311475409,-0.5278688524590166,6.02377049180328,0.18032786885245902,0.28688524590163933,0.4344262295081967,0.13114754098360656,0.13114754098360656,3.762295081967213,0.32786885245901637,0.29508196721311475,0.08411214953271028,0.07476635514018691,-0.6308411214953266,6.061682242990654,0.1588785046728972,0.3364485981308411,0.4392523364485981,0.102803738317757,0.06542056074766354,3.7009345794392523,0.34579439252336447,0.2897196261682243,0.08695652173913043,0.07246376811594203,-0.6956521739130433,5.950724637681157,0.15942028985507245,0.34782608695652173,0.37681159420289856,0.15942028985507245,0.15942028985507245,3.8550724637681157,0.37681159420289856,0.34782608695652173
olaratumab,0.06299212598425197,0.05511811023622047,-0.43149606299212584,5.967716535433071,0.11811023622047244,0.3700787401574803,0.3779527559055118,0.16535433070866143,0.14173228346456693,3.8661417322834644,0.41732283464566927,0.3858267716535433,0.08411214953271028,0.07476635514018691,-0.609345794392523,6.057009345794393,0.1588785046728972,0.32710280373831774,0.4485981308411215,0.102803738317757,0.06542056074766354,3.6448598130841123,0.3364485981308411,0.2897196261682243,0.08108108108108109,0.02702702702702703,-0.877027027027027,6.131081081081079,0.10810810810810811,0.3918918918918919,0.3108108108108108,0.22972972972972974,0.1891891891891892,4.094594594594595,0.44594594594594594,0.4189189189189189
olokizumab,0.08333333333333333,0.09166666666666666,-0.6066666666666664,5.940000000000001,0.175,0.3,0.4083333333333333,0.15833333333333333,0.14166666666666666,3.941666666666667,0.35,0.2916666666666667,0.07476635514018691,0.07476635514018691,-0.5271028037383173,5.923364485981308,0.14953271028037382,0.37383177570093457,0.42990654205607476,0.09345794392523364,0.06542056074766354,3.560747663551402,0.34579439252336447,0.32710280373831774,0.05970149253731343,0.08955223880597014,-0.7686567164179102,5.743283582089548,0.14925373134328357,0.373134328358209,0.3582089552238806,0.19402985074626866,0.16417910447761194,4.134328358208955,0.373134328358209,0.31343283582089554
omalizumab,0.09917355371900827,0.06611570247933884,-0.43719008264462816,6.050413223140495,0.1652892561983471,0.32231404958677684,0.4297520661157025,0.1322314049586777,0.11570247933884298,3.7520661157024793,0.3305785123966942,0.3140495867768595,0.08108108108108109,0.10810810810810811,-0.667567567567567,5.863963963963966,0.1891891891891892,0.35135135135135137,0.38738738738738737,0.11711711711711711,0.09009009009009009,3.7027027027027026,0.4144144144144144,0.36036036036036034,0.09722222222222222,0.09722222222222222,-0.7069444444444444,5.826388888888887,0.19444444444444445,0.3888888888888889,0.3194444444444444,0.18055555555555555,0.16666666666666666,3.9583333333333335,0.4583333333333333,0.4305555555555556
onartuzumab,0.08403361344537816,0.08403361344537816,-0.49831932773109217,5.977310924369747,0.16806722689075632,0.31092436974789917,0.42857142857142855,0.13445378151260504,0.11764705882352941,3.80672268907563,0.35294117647058826,0.3025210084033613,0.08849557522123894,0.061946902654867256,-0.6221238938053092,6.046017699115046,0.1504424778761062,0.37168141592920356,0.37168141592920356,0.1415929203539823,0.11504424778761062,3.8584070796460175,0.39823008849557523,0.39823008849557523,0.09722222222222222,0.06944444444444445,-0.8388888888888886,6.013888888888885,0.16666666666666666,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.19444444444444445,4.486111111111111,0.4722222222222222,0.4583333333333333
otelixizumab,0.10084033613445378,0.06722689075630252,-0.5621848739495797,6.116806722689076,0.16806722689075632,0.3025210084033613,0.44537815126050423,0.13445378151260504,0.10084033613445378,3.7058823529411766,0.33613445378151263,0.3025210084033613,0.09090909090909091,0.10909090909090909,-0.5527272727272722,5.8463636363636375,0.2,0.36363636363636365,0.4,0.10909090909090909,0.07272727272727272,3.772727272727273,0.39090909090909093,0.33636363636363636,0.1323529411764706,0.10294117647058823,-0.8647058823529414,6.013235294117646,0.23529411764705882,0.3382352941176471,0.36764705882352944,0.17647058823529413,0.10294117647058823,3.9411764705882355,0.4264705882352941,0.39705882352941174
otlertuzumab,0.10344827586206896,0.06896551724137931,-0.5456896551724135,6.080172413793104,0.1724137931034483,0.3017241379310345,0.4224137931034483,0.12931034482758622,0.13793103448275862,3.6982758620689653,0.33620689655172414,0.3448275862068966,0.09345794392523364,0.09345794392523364,-0.4766355140186917,5.980373831775702,0.18691588785046728,0.308411214953271,0.4485981308411215,0.12149532710280374,0.07476635514018691,3.7850467289719627,0.34579439252336447,0.308411214953271,0.12698412698412698,0.07936507936507936,-0.8063492063492065,6.069841269841269,0.20634920634920634,0.31746031746031744,0.38095238095238093,0.19047619047619047,0.14285714285714285,4.063492063492063,0.36507936507936506,0.36507936507936506
