Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A
2082.20483,34.9640846,2634.79956,53.5845757,2799.86865,40.9126282,2379.58423,2336.6333,2476.71606,3553.1521,1852.45276,5402.62451,1400.17273,29.6115875,1735.04358,87.392334,3597.43823,203.263763,2122.24731,15.8309937,1976.46619,1758.59924,1728.70154,1870.98975,1261.32959,35.3097916,967.53833,58.9251518,2483.11768,30.5175781,2373.03979,11.1818314,966.536987,5808.94971
1622.15234,16.9754028,2505.09985,60.3914261,2305.15015,72.7653503,2471.24438,3006.50586,2451.89673,4063.71362,2012.26477,5203.00879,1478.94617,28.2049179,1613.97461,150.179871,2876.21021,200.283524,1831.04272,54.8005104,1978.0874,3667.93872,1805.54395,2341.79492,1414.85925,83.9233398,1007.89069,121.021271,2091.74146,9.01222229,2297.05566,20.8616257,1056.62341,5615.12695
1551.71155,10.4904175,2352.2019,91.5765762,2571.80933,66.0300293,2323.38916,2526.16406,2585.45874,3208.76831,1646.86438,5655.86084,1414.40625,6.49690628,2024.59094,158.560272,3119.59985,26.6909599,2518.91602,14.5673752,1889.50305,3488.15918,1859.98682,2528.16675,1435.19641,53.4057617,1180.39844,97.2390137,2709.35303,22.7570534,2124.65527,23.1266022,902.581238,4273.16406
1553.10632,51.8083572,2741.62305,77.6171722,3142.79785,51.1050224,2338.24243,3394.74683,1686.33459,3566.1936,1980.86499,5448.80615,1598.26282,34.0461731,2252.28076,121.569633,3131.73535,187.32547,2198.58887,36.919117,2186.38184,4018.41406,1602.00598,133.478638,1539.06348,67.8300858,1105.74963,79.5483551,2135.06226,22.6259232,2422.04663,32.6395035,965.952881,5777.77637
1808.76257,45.9551811,2739.16724,93.7581024,3195.60767,80.5139542,2575.39746,3466.27246,2161.27637,3232.41943,1807.2843,3137.14746,1192.93933,26.0829926,2340.3645,173.854828,2785.19385,174.450867,2073.86011,38.254261,2081.64453,3388.96509,44.2504883,6.48498535,1186.54968,90.1699066,1266.33643,82.0994415,2024.9248,38.2304192,2701.49707,7.55786896,913.9776,4656.07666
1632.89307,20.6589699,3005.21851,115.799904,2381.94458,36.7641449,2584.33813,3011.00024,2426.73169,4463.5415,1726.34131,4849.26709,1750.98181,31.4593315,1965.34399,190.68718,2387.27319,306.916229,2568.97217,46.3843346,2330.46997,3443.08618,1602.35168,2651.72729,1407.27759,88.6559448,953.960449,37.0383263,2308.78589,22.1371651,2501.84546,11.0030174,816.833984,4353.5708
1940.97754,60.0337982,3267.43115,61.4881516,2087.85522,58.9728355,2741.16992,2398.70557,2155.39941,2733.39746,1696.80115,5396.5332,1404.08276,2.44379044,2146.32739,215.089325,2971.06494,260.543823,1770.00757,29.2062759,2055.33496,3825.17578,853.717346,904.095154,1236.59375,52.3090363,1101.89917,32.4964523,2469.3728,19.8602676,1848.87646,21.5291977,908.899292,4827.18945
2110.44556,24.3782997,2842.54541,53.4176826,3025.55566,71.5732574,2518.98755,2312.55298,2467.27466,3857.38623,1652.41956,4796.6958,1265.18005,13.7925148,1698.73242,87.2254333,3408.01489,243.282318,2297.52075,11.0149384,2000.55835,3514.65942,1595.27063,2251.81592,1259.39844,109.100342,1146.50732,40.0662422,2128.64868,11.4560127,2393.05493,17.6072121,807.321045,5949.16357
1468.30078,22.2206116,2753.55566,61.4523888,2150.97656,58.555603,3076.79175,2995.12158,2528.96558,2883.56543,1536.77466,1516.38989,1162.38599,9.97781754,1502.69275,108.492371,2881.45532,145.184998,2268.74341,44.6677208,1747.88232,3079.46216,1794.94617,2515.70947,1428.29419,91.6123352,1155.2334,60.5583191,2537.21484,36.7999077,2212.77466,7.6174736,960.266602,5955.70801
1436.20972,14.7104263,2855.12207,42.2596931,2228.43896,47.4333763,2501.39233,2885.2583,2371.41846,3637.34961,2154.05225,5551.15918,1351.78564,23.7107277,1717.43628,179.588791,2974.8916,255.5728,2255.61865,148.439407,2087.99829,4396.18848,1736.46216,1692.50964,1246.13049,58.1502914,1190.91272,59.0205193,2276.12256,19.9794769,2421.55786,19.5622444,1009.24969,4919.09961
1729.2738,15.0203705,2696.8479,31.5189362,3000.7959,58.722496,2888.71533,2876.04321,1998.9491,3104.28149,1832.28259,4472.8042,1339.29248,14.3170357,1784.15771,634.992126,2913.21289,95.5104828,2376.06763,29.6592712,2043.73596,4143.39307,1608.14526,2153.83765,1328.93323,120.329857,1177.14404,69.3917236,2057.37354,15.0799751,2287.98389,8.85725021,995.826721,5396.6167
1625.4187,74.6011734,2985.96631,78.4039459,2096.93896,59.4258308,2596.13989,3034.28174,1959.38354,3386.33057,1729.73877,5069.16064,1399.44556,7.14063644,1577.74683,114.583969,2991.65259,209.236145,2243.6499,26.9889832,1834.44019,3692.09058,1633.94214,1735.18652,1322.96082,57.1250916,1100.5282,115.561485,2436.85254,32.6991081,2510.65503,13.1607056,1078.45068,5628.58594
1706.93396,35.3932381,2717.66187,60.7013702,2247.10693,43.5948372,2427.85205,2434.70679,2155.69727,3776.4668,1663.91138,4524.18311,1242.74487,51.5580177,1797.83105,259.196747,2532.61328,260.055054,1927.50696,38.1231308,2012.55078,2858.6626,1214.55188,2598.08301,1535.03418,35.2621078,1201.43896,75.173378,2198.1001,16.7965889,2366.50708,12.3500824,737.094849,3321.44507
1951.24146,9.45329666,2931.85718,90.4917755,2412.99878,58.8297844,2639.90161,2746.49854,2000.14111,2818.40552,1779.68738,4181.13477,1436.23352,20.5516815,1939.01062,104.022026,2235.87744,85.7234039,2048.79053,52.3090363,1788.25854,3084.02783,1289.04578,1466.4292,1408.37427,74.1124115,935.542603,69.6659088,2459.2876,19.6933746,2081.72803,28.4671783,990.46228,5960.83398
2168.8103,43.4994698,2656.93652,30.2672386,2584.43359,52.5474548,2387.33301,2526.25952,1875.74622,3357.89917,1906.04919,3728.4375,1169.13318,5.47170639,1926.51746,137.615204,2569.94971,315.51123,1934.27795,25.4154205,1849.3175,3530.21631,29.6115875,129.723541,1289.11731,78.4873962,1044.22571,38.8264656,2290.08203,31.5666199,2467.46533,23.663044,977.897644,5931.36572
1711.55933,34.8806381,2941.15552,99.8258591,2641.86865,79.4887543,2287.48315,2536.36841,2479.48169,2508.72363,2590.11987,5232.47705,1391.54199,31.1255455,2226.20972,150.144104,3364.80151,307.393066,1996.29065,30.2553177,1696.51514,3294.18188,1938.34302,1765.23926,1194.32214,65.4339752,1109.6001,64.8021698,2252.25684,19.4549561,2360.42749,7.14063644,923.991211,4293.3584
1647.47241,26.8936157,2746.8562,55.3369522,2357.82861,32.0792198,2168.60767,2628.04028,2506.93555,2971.60156,1925.69495,4013.08545,1806.60486,37.8489494,1895.29663,64.2538071,2905.60718,125.670433,2258.90869,26.1902809,1828.61084,3736.69873,1694.83423,2405.51245,1350.71277,63.931942,1194.70361,92.8401947,2318.1438,8.76188278,2540.39771,11.6348267,1030.01599,5347.53809
1687.14526,46.3962555,3081.16675,65.9227371,2213.87158,63.6458397,2664.60181,2874.49365,2479.23145,3505.68286,1956.18872,2797.83008,1519.88269,30.3268433,1540.32703,134.861465,3010.24902,288.42688,2576.42261,59.6046448,1189.08887,3660.51196,1914.72766,3074.93213,1302.46875,110.590454,1275.8374,96.7741013,2620.73267,21.9225883,2102.60156,11.0149384,1206.14771,5005.93164
2038.31201,15.8190727,2576.60156,69.9162445,2343.24927,58.4840775,2332.46094,2544.58179,1909.27979,2051.23413,1882.1001,4647.81543,1392.75793,23.0669975,2072.6084,151.383881,3036.48706,187.039368,2097.12988,28.4194946,1885.03271,3869.84351,1928.23413,2379.09546,1269.91272,79.7867737,1193.14197,75.3164291,2185.08252,40.2212143,2481.11475,18.2390213,1207.88818,4154.41992
1354.9209,49.5791435,3094.70898,68.8433685,2389.6814,41.5205956,2569.62769,2585.51831,2567.73242,4072.23706,1260.87671,3658.28271,1294.29102,46.2055206,1960.64709,74.839592,2769.95898,227.034088,2174.3418,32.222271,2207.4939,3723.02539,1834.16602,2269.36328,1355.23083,55.1462173,1141.10706,78.8211823,2575.34985,17.3926353,2337.74194,14.436245,1063.39453,4962.07471
1427.48352,30.7679176,2634.16772,69.9639282,2458.11938,58.9847565,2567.00513,2453.37476,2348.62573,3174.40039,1778.45959,4615.41406,1529.55054,7.42673874,1890.6593,193.274017,3009.87964,260.47229,2514.98218,27.7400017,2042.04321,4224.00244,1885.24719,1821.41064,1456.40369,71.9308853,1138.9613,73.0037689,2352.22583,25.1889229,2384.45996,17.0946121,888.192627,1986.22937
1558.11304,33.6647034,2997.51758,74.7203827,2675.67627,48.6135483,2678.50171,2640.66455,2578.18701,3108.45386,1907.02673,4677.14063,1293.62341,6.49690628,1709.1394,160.765656,3404.14038,238.513947,1992.14221,11.6109848,1123.90515,3629.82739,1625.4187,1815.50977,1332.41418,49.2811203,1221.3468,76.1866608,2537.41748,23.5557556,2075.55298,24.8193741,971.567627,6510.96094
1571.02344,10.6215477,2763.33105,50.1871109,2499.56836,75.9363174,2310.27612,2888.2981,2539.7063,3684.97363,1765.12,1712.27454,1361.64429,13.8998032,1879.57288,68.116188,3123.37866,215.28006,2099.37085,23.8895416,1597.78589,3626.02466,1709.72351,2032.48267,1477.75415,50.4136086,1168.52527,68.2592392,2529.87158,23.1146812,2121.30542,14.0428543,999.748718,4940.54541
1455.74805,25.6180763,2442.70557,99.0390778,2456.9751,34.7971916,2378.86914,3003.95483,2332.8186,3412.38965,1472.52087,4301.08301,1431.50085,15.4256821,1802.27759,78.8211823,2679.12158,215.303894,2403.11621,55.3488731,2335.1311,4559.31445,1497.24487,2084.13599,1362.95557,71.4421234,1124.08398,63.4551048,2404.94019,20.3967094,2159.33325,23.5557556,801.897034,5437.71973
1727.83142,5.00679016,2417.67163,45.7644463,2599.57324,50.7950783,2308.16602,2037.93054,2384.54346,3301.75171,1684.22461,3611.95801,1295.88843,21.9225883,1651.38245,151.920319,3226.72119,165.390961,2065.00293,28.7055969,2172.33887,3979.17041,1913.40442,2134.09668,1216.30432,79.0119171,1111.96045,70.6911087,2378.65454,13.8640404,2240.66968,37.3840332,1011.14514,5590.2959
1637.18457,43.8690186,2787.75684,62.7398491,2537.59619,42.2716141,2527.47534,2999.56787,2136.71924,2929.28223,1629.6864,4544.55615,1484.04834,19.1807747,2084.30298,84.8293304,2765.82251,254.559509,2099.65698,26.7624855,1998.85364,3660.17822,1784.88489,3183.82983,1362.26416,71.4182892,1020.93219,52.189827,2685.0105,42.4861908,2864.73047,23.5676765,881.540771,6404.41162
1697.06348,25.2485275,2569.31787,65.3862915,2428.99658,68.8076019,2379.75122,2656.06641,2127.39697,2990.88965,1701.67688,4488.07471,1403.34363,40.6384468,2288.30566,180.613998,3067.97021,387.859344,2289.18799,32.1149826,928.413879,4045.10498,2019.5365,2299.21338,1232.98169,66.5187836,1074.77905,72.8130341,2129.85278,24.2114067,2558.82739,13.1964684,841.283813,5315.37549
1873.81506,11.2056732,2616.21484,50.0202179,2353.22705,50.0321388,2323.09106,3427.875,2922.16528,3932.64282,1774.4303,4130.10107,1315.99902,12.9938126,1920.39014,75.6978989,2839.1958,216.996674,2104.73535,45.6213951,2108.53809,4007.53027,1717.17407,1479.95947,1286.47095,72.9322433,1060.03284,82.5762787,2174.93774,35.8819962,2896.64258,20.9212303,949.549683,6094.78955
1703.6676,30.5891037,2861.98853,90.13414,2625.41772,51.2480736,2336.19214,2872.06177,2566.88599,3138.0415,1342.3324,2404.12939,1351.09424,31.6977501,2175.64111,146.067139,2912.4021,267.231476,2138.45972,31.6858292,1508.29553,3310.69238,1705.42004,2910.66162,1340.06738,70.4646149,1245.36755,166.654587,2432.23901,15.4614449,2167.45142,14.2216682,873.374939,5539.94189
2336.37085,27.7042389,2992.12939,58.1026077,2559.26855,46.479702,2629.87622,2994.91895,2361.26196,3426.70679,1398.09851,5921.94775,1226.72314,13.2799149,1706.24255,185.418121,3044.04492,759.124756,2023.08899,40.4000282,1926.24329,3663.18237,1766.25256,2607.57202,1354.4679,74.8276672,1112.63989,77.9271088,2390.18213,28.2883644,2585.41113,45.6571579,905.716431,5505.2876
2040.67236,16.772747,2542.78174,45.4425812,2510.7981,36.3469124,2633.57153,1806.22339,2349.74634,3112.35181,1808.4884,5031.60938,1420.25952,12.6838684,1672.36328,95.4627991,3443.64648,275.89798,2494.44238,27.8234482,1973.1283,3115.36792,1867.75928,1900.83984,1437.53296,64.6114349,1007.10394,77.211853,2246.57056,27.4777412,2405.88184,25.2485275,1002.82428,5482.56641
1575.50574,45.2041626,2830.15967,86.5817108,2271.81909,55.8018684,2403.85522,2776.58691,2537.65576,3257.23877,1902.93787,3847.03882,1421.04626,9.78708267,1822.96033,80.4901123,3382.79004,193.548203,2502.23877,10.3712082,2056.64624,2930.86768,1806.36646,2279.29346,1522.32642,74.5415649,1276.70764,64.8617706,2139.24658,12.0282173,32.4606895,2614.78418,1014.51874,6472.27783
1675.88,34.3799591,2570.76025,72.1216202,2247.32153,56.374073,2185.76196,2455.07959,2493.53638,3743.38623,1558.82837,5176.86621,1422.28601,22.4590302,1625.12061,96.2734222,2089.45264,186.836716,2962.21973,42.5219536,1768.82739,3080.90454,1652.26465,2323.18628,1354.47974,87.72612,1122.0575,65.9942627,2184.43872,26.9293785,2218.37769,12.755394,921.344727,5690.70557
1584.04114,19.8245049,2973.90234,102.949142,2585.64941,47.826767,2282.6792,2819.22827,2208.81689,3497.29053,1616.2157,4284.58447,1365.07751,5.06639481,1770.92554,112.068649,3087.1272,512.468811,2448.08203,27.1439552,2104.06787,3794.77734,1554.32227,2387.08252,1540.67273,72.7891922,1069.22388,78.6185303,2347.60034,37.5509262,3241.99194,12.0520592,957.620117,5977.12988
1616.6925,24.1160393,2554.95313,85.9022141,2673.39941,36.0369682,2582.20435,2855.51538,2269.61377,3342.47339,1978.71924,6015.59863,1581.09668,9.15527344,1632.14209,118.160248,2923.98926,245.130066,2213.16821,38.1469727,1975.73901,3561.05566,1468.42004,2584.24292,1290.44055,113.379959,1010.00073,63.7888908,2231.9436,44.631958,2543.61621,26.8816948,1051.4856,4685.29443
1679.1344,46.4916229,2816.9751,78.6542892,2247.42896,65.4935837,2645.49268,3063.5,2666.38989,3397.50049,2006.63806,3534.85352,1521.36084,10.4308128,1957.2854,133.38327,2948.61792,56.9462776,1979.27954,16.772747,2077.20996,4197.88379,1982.8916,2211.20117,1508.98694,108.540054,1378.95349,73.7309418,2371.09668,23.9372253,2196.63379,11.8732452,1251.76904,4413.84326
1705.77759,36.0608101,2598.64331,88.0837402,2654.34985,68.8314438,2494.96704,3178.85864,2244.7229,3295.50513,1962.61401,6146.69336,1278.62695,30.195713,2543.83081,173.068054,3254.18701,159.358978,2089.48853,12.0043755,1923.56104,3817.59399,1733.02893,2152.75293,1280.90381,103.187561,1058.13745,73.5878906,2157.271,22.2682953,2172.35083,10.5857849,740.230103,5049.09766
1939.80933,26.9055367,3312.21826,64.8021698,3122.91382,39.7801399,2139.96167,2980.66138,2252.01855,3537.26147,2303.49292,6165.98145,1520.16882,21.8629837,1771.19971,138.270859,3187.89478,63.6458397,2253.91382,35.1071358,1882.3385,3348.70825,1635.81372,2139.56836,1391.9115,80.6570053,1097.0116,75.0303268,2344.13135,24.1279602,2172.73242,14.1382217,954.437256,1220.94153
1700.92578,26.8936157,3045.68994,88.5009766,3098.89307,76.8542328,2508.44946,2796.29224,2510.24951,3469.50293,1572.20361,5678.06982,2229.01099,5.61475754,1806.39026,139.713287,3375.75684,219.368927,2131.927,34.5468521,2060.09155,4131.97266,2018.74976,2140.74854,1309.526,72.6222992,1066.72046,60.8682632,2285.01563,28.8724899,2010.10706,7.6174736,1275.4679,2569.1748
1509.27307,16.4628029,2459.18042,58.90131,2612.66235,52.022934,2359.86719,2954.93604,2483.03418,2958.71484,1838.21912,5462.41992,1355.67188,34.4276428,1824.98694,99.3490219,2572.04761,145.351883,1890.05139,14.7104263,2032.125,3536.37939,1138.22217,1259.00513,1251.53064,68.7837601,1060.34277,61.0947609,2355.74243,33.1521034,2548.61108,19.0854073,773.847107,4367.30371
1707.9353,33.557415,2485.90698,69.2963562,2333.12842,56.6840172,2442.8606,2392.70923,2802.84888,3696.03638,2021.65845,5309.82031,1427.66235,16.0813332,1951.43225,92.3752747,2724.9812,293.612488,2684.54541,23.2100487,1893.8064,3987.90845,1940.48877,2468.97925,1153.49292,61.7623329,1094.01941,51.4507294,2692.23462,3.74317169,2155.79272,25.6419182,913.679626,6044.04199
1675.65344,27.0366669,2707.68408,43.6067581,2083.77832,43.3683395,2556.92017,2692.92603,2649.30713,3605.41333,2094.44751,5153.97803,1378.57202,33.2355499,2055.25171,151.753418,3385.00732,219.237808,2335.83447,21.1954117,2093.74438,3706.03809,1859.42651,1911.48523,1410.19824,54.6336174,1096.67773,65.3982162,2260.01733,31.876564,2368.47412,2.67028809,888.741028,4955.70898
1423.27551,31.7335129,2882.6355,75.006485,2296.09009,57.7449799,2380.83594,2437.44849,1883.14917,3199.30322,1735.67529,4585.5166,1311.03992,9.01222229,1538.43164,84.0544739,3247.85718,149.703033,2073.00195,26.3810158,1525.35437,3259.92114,1862.78821,2770.07813,1300.25146,79.2980194,1089.52527,75.9601593,2289.5813,37.6462936,2251.05273,17.6072121,950.121887,4741.64502
1845.09753,20.7662582,2718.55591,73.0514526,2590.59668,46.1339951,2649.42651,2655.92334,2181.32739,3479.77881,1758.19397,4836.14209,1528.19153,27.7996063,1700.91394,57.2919846,3404.05713,202.250488,2116.16748,33.4858894,1915.276,3251.71948,1421.09399,2250.83838,1168.4895,93.7223434,1238.5011,75.8290253,2149.33154,41.0199165,1998.79407,10.5857849,921.332825,6114.41113
1542.59204,27.525425,2689.87427,52.4997711,2374.78027,50.5208969,2349.15015,2420.56836,2104.22266,3552.22217,1654.02893,5148.63721,1264.67944,16.6535378,2173.24487,253.629684,2752.2207,209.617615,2051.56812,44.0716743,2145.83862,4300.42725,1748.02539,2146.78052,1303.23169,94.2587891,967.276123,62.1557236,2588.99927,35.8581543,2839.2793,21.2311745,1001.0719,5808.38916
1876.04431,46.4677811,3145.25366,132.763382,2484.91772,61.7980957,2146.36328,2743.39917,2238.05908,3498.3396,1731.24072,4810.28564,1698.00525,3.74317169,1528.65649,194.46611,3060.72241,206.577774,2364.75464,31.2924385,2090.40649,3570.7832,1709.52087,1762.6405,1302.74292,89.2519989,1158.15405,85.937973,2438.36646,33.1759453,2291.47681,30.1241875,1024.13892,5098.09277
1478.24292,34.5826149,3180.45605,69.9281693,2417.50488,65.4816589,2519.09497,3169.82275,2305.74609,3871.03564,1877.0575,4546.08203,1431.62012,25.2127647,1401.25757,238.549713,3138.06543,153.493881,2259.61206,22.8881836,1375.49634,3713.02368,1257.25269,1584.21997,1359.66541,90.8136368,1097.23804,79.5960388,2166.72412,40.2808189,2217.18555,7.37905502,823.21167,5403.2085
1994.7052,17.9290771,2608.85962,43.7140465,2396.95313,50.6997108,3084.09937,3310.71606,1894.65283,2360.20093,1813.39978,2463.17383,1486.82593,25.9518623,1972.48462,231.194489,2885.2583,182.163712,2114.34375,24.0206718,2304.81616,4079.63989,1678.07336,1841.39014,1266.7179,82.9219818,1000.29706,51.1646271,2126.72949,18.632412,2331.42383,24.9743462,938.987732,3833.18652
1621.47278,35.1548195,2633.32129,52.1421432,2507.22168,63.6577606,2287.82886,2812.75513,2682.04224,2917.83813,2154.51709,5411.13623,1227.09277,8.65459442,2295.99487,160.562988,2409.21973,289.821625,1989.13818,34.4514847,1816.54688,3429.19824,1447.97559,2387.15405,1213.7771,74.9588013,1065.62378,59.7715378,2634.4895,16.8442726,2169.85938,1.31130219,1045.98999,5330.72949
1564.27625,29.6831131,2769.76831,42.3908234,2285.13477,30.3983688,2589.78613,3043.32983,2007.43677,2929.93774,1487.1001,4302.7041,1252.73462,32.6633453,1776.28992,179.696075,2908.3728,147.545334,2297.52075,37.7416611,1406.81262,3802.5022,1989.00696,2082.88428,1333.20093,81.6226044,1118.17126,48.6254692,2598.65527,17.8098679,1882.86304,9.29832458,979.876526,4705.69141
1950.87195,39.7920609,2395.18872,47.659874,2271.79517,70.7984009,2076.99536,2824.56885,2747.89331,2977.46655,1883.85254,5416.95361,1385.58154,35.3455544,1817.65552,157.928467,2259.71948,238.955017,1989.61499,23.9610672,2206.11084,3474.96265,1594.09045,2195.66821,1359.41504,99.8377838,1102.14954,61.0113144,2273.89331,15.1991844,2101.99365,11.1222267,848.329041,5561.61426
1998.98486,31.2685966,3187.46558,47.4214554,2665.99658,42.7484512,2601.48047,2906.50122,2156.79419,3361.80933,2113.12769,5026.42383,1287.50806,21.4219093,1833.03357,253.283981,2607.16675,235.712524,2276.63525,22.149086,1844.83533,3301.72778,2040.27893,2849.84106,1152.22925,97.5489655,1136.26721,72.6222992,2304.81616,28.9797783,3508.6394,69.9162445,880.587097,5958.86719
1472.05591,16.2124634,2908.0271,80.8596649,2284.94409,25.0458717,1486.05103,2069.6521,2652.14453,3984.83276,2038.02588,5260.03857,1360.52368,4.70876694,2139.73511,110.94809,2534.29419,211.048126,1868.52222,32.2341919,2130.36548,3924.44141,1824.677,2206.57593,1332.96252,66.8287277,1167.35693,45.2280045,2225.82813,25.8803368,2265.11963,19.3476677,1018.77454,5233.49023
1657.56946,33.4143639,2983.48657,58.7821007,2573.83594,50.4851341,2557.17041,2922.89258,2107.72754,2925.37207,2097.28491,3882.43188,1203.75159,31.8050385,1722.57422,138.914581,3003.20386,795.066345,2154.91064,27.6684761,2466.6189,3878.91528,1927.98376,2099.65698,1328.48022,94.4375992,1462.84106,40.5073166,2431.48804,17.7264214,2758.27637,25.2127647,1057.48181,5659.75928
1470.27966,32.9017639,2748.0603,78.4635544,2550.07739,63.0140305,2433.896,2706.75415,2359.64063,4147.18408,2055.85962,5024.11133,1149.60669,16.0574913,1785.24255,126.600266,3410.56592,327.32486,1916.32507,19.0615654,2035.48669,4086.06519,733.029846,254.619125,1315.51025,56.8509102,1100.27795,64.3968582,2553.45117,24.8074532,2490.58008,12.5408173,937.235352,5459.92871
